id_sewa,nama_barang,jenis,tanggal_sewa,durasi_sewa,hari,bulan,stok_saat_itu,total_biaya
MIP-09272,Screen 3x4,Screen,2025-05-31,3,Saturday,5,5,1830637
MIP-09273,Screen 2x3,Screen,2024-05-07,5,Tuesday,5,20,1843003
MIP-09274,Epson 10000 Lumens,Proyektor,2024-10-21,6,Monday,10,4,9816140
MIP-09275,TV LG 43 Inch,TV,2024-06-27,7,Thursday,6,9,1797703
MIP-09276,TV Samsung 50 Inch,TV,2025-02-08,4,Saturday,2,11,1691907
MIP-09277,TV Panasonic 43 Inch,TV,2025-11-04,4,Tuesday,11,8,939282
MIP-09278,Screen 2x3,Screen,2025-04-10,8,Thursday,4,4,2519143
MIP-09279,TV Samsung 50 Inch,TV,2025-12-08,1,Monday,12,2,449009
MIP-09280,Epson 10000 Lumens,Proyektor,2024-09-19,9,Thursday,9,4,13430201
MIP-09281,TV Panasonic 43 Inch,TV,2025-12-06,4,Saturday,12,9,1221800
MIP-09282,TV LG 43 Inch,TV,2024-01-31,9,Wednesday,1,2,2005111
MIP-09283,TV Panasonic 43 Inch,TV,2025-10-12,4,Sunday,10,7,927187
MIP-09284,Screen 3x4,Screen,2024-09-09,7,Monday,9,8,4245565
MIP-09285,Screen 2x3,Screen,2024-10-22,5,Tuesday,10,14,1709250
MIP-09286,TV Sony 65 Inch,TV,2024-03-07,6,Thursday,3,5,4522581
MIP-09287,TV Panasonic 43 Inch,TV,2024-03-17,3,Sunday,3,9,818931
MIP-09288,Screen 3x4,Screen,2025-02-20,6,Thursday,2,8,3329773
MIP-09289,TV LG 43 Inch,TV,2025-05-13,10,Tuesday,5,2,2524764
MIP-09290,TV Samsung 75 Inch,TV,2025-09-07,8,Sunday,9,3,11906814
MIP-09291,TV Samsung 75 Inch,TV,2024-08-02,9,Friday,8,8,14780931
MIP-09292,TV Samsung 75 Inch,TV,2024-06-15,10,Saturday,6,2,14473156
MIP-09293,TV LG 43 Inch,TV,2025-12-19,5,Friday,12,2,1187597
MIP-09294,TV LG 43 Inch,TV,2024-01-20,7,Saturday,1,10,1985883
MIP-09295,Screen 3x4,Screen,2025-10-18,5,Saturday,10,3,2523417
MIP-09296,Epson 10000 Lumens,Proyektor,2024-11-23,4,Saturday,11,1,7476744
MIP-09297,TV Samsung 75 Inch,TV,2024-08-11,2,Sunday,8,2,3154226
MIP-09298,TV Sony 65 Inch,TV,2025-10-18,8,Saturday,10,5,5557234
MIP-09299,TV Samsung 75 Inch,TV,2024-06-18,3,Tuesday,6,5,4537086
MIP-09300,TV Panasonic 43 Inch,TV,2024-04-18,4,Thursday,4,2,987236
MIP-09301,TV Sony 65 Inch,TV,2024-12-05,8,Thursday,12,1,7352271
MIP-09302,TV Samsung 50 Inch,TV,2025-07-21,4,Monday,7,5,1970459
MIP-09303,TV LG 43 Inch,TV,2024-08-05,5,Monday,8,2,1066511
MIP-09304,Epson 10000 Lumens,Proyektor,2024-09-07,2,Saturday,9,5,3865379
MIP-09305,TV Panasonic 43 Inch,TV,2025-08-11,1,Monday,8,9,220035
MIP-09306,TV Samsung 50 Inch,TV,2025-03-05,3,Wednesday,3,5,1264876
MIP-09307,TV Samsung 50 Inch,TV,2024-12-19,8,Thursday,12,1,3831850
MIP-09308,Screen 2x3,Screen,2025-10-22,7,Wednesday,10,13,2283880
MIP-09309,Epson 10000 Lumens,Proyektor,2025-08-04,2,Monday,8,2,2991545
MIP-09310,Epson 6000 Lumens,Proyektor,2024-12-04,2,Wednesday,12,14,1691859
MIP-09311,TV Panasonic 43 Inch,TV,2025-09-07,8,Sunday,9,4,1899511
MIP-09312,TV Samsung 50 Inch,TV,2024-11-17,8,Sunday,11,10,3453566
MIP-09313,Epson 6000 Lumens,Proyektor,2025-03-26,4,Wednesday,3,6,3626277
MIP-09314,Screen 3x4,Screen,2025-03-03,3,Monday,3,4,1672869
MIP-09315,TV LG 43 Inch,TV,2025-07-12,2,Saturday,7,10,524985
MIP-09316,Screen 2x3,Screen,2024-03-01,10,Friday,3,17,3909465
MIP-09317,TV LG 43 Inch,TV,2025-02-03,8,Monday,2,6,1935752
MIP-09318,Screen 2x3,Screen,2024-03-29,3,Friday,3,18,1138351
MIP-09319,TV Panasonic 43 Inch,TV,2024-08-22,6,Thursday,8,15,1310247
MIP-09320,TV Samsung 50 Inch,TV,2024-02-25,9,Sunday,2,11,3812238
MIP-09321,Screen 3x4,Screen,2025-04-21,8,Monday,4,5,3986655
MIP-09322,Screen 2x3,Screen,2024-05-17,1,Friday,5,11,394762
MIP-09323,Screen 2x3,Screen,2025-10-24,2,Friday,10,9,689939
MIP-09324,TV LG 43 Inch,TV,2025-03-09,8,Sunday,3,8,1770220
MIP-09325,TV Samsung 50 Inch,TV,2025-03-10,4,Monday,3,12,1534304
MIP-09326,TV Samsung 50 Inch,TV,2024-11-15,9,Friday,11,5,4069583
MIP-09327,Epson 10000 Lumens,Proyektor,2024-11-30,7,Saturday,11,5,11130826
MIP-09328,Screen 2x3,Screen,2024-10-04,6,Friday,10,16,2383207
MIP-09329,TV Samsung 75 Inch,TV,2025-05-07,10,Wednesday,5,4,13100055
MIP-09330,TV Samsung 50 Inch,TV,2024-06-10,10,Monday,6,4,4589146
MIP-09331,TV Samsung 50 Inch,TV,2024-07-13,9,Saturday,7,2,3791136
MIP-09332,TV Sony 65 Inch,TV,2025-07-22,2,Tuesday,7,1,1609834
MIP-09333,Epson 6000 Lumens,Proyektor,2025-01-19,9,Sunday,1,4,7484099
MIP-09334,Screen 2x3,Screen,2024-01-05,9,Friday,1,16,2904280
MIP-09335,TV Samsung 75 Inch,TV,2024-01-14,2,Sunday,1,3,2919218
MIP-09336,TV Samsung 75 Inch,TV,2025-06-11,4,Wednesday,6,7,6712130
MIP-09337,Epson 10000 Lumens,Proyektor,2025-09-14,7,Sunday,9,3,12193402
MIP-09338,TV Samsung 50 Inch,TV,2025-01-28,7,Tuesday,1,12,3368629
MIP-09339,Screen 3x4,Screen,2024-05-03,2,Friday,5,5,1031252
MIP-09340,Screen 2x3,Screen,2024-07-05,6,Friday,7,8,1858356
MIP-09341,TV LG 43 Inch,TV,2025-08-13,5,Wednesday,8,10,1093319
MIP-09342,Screen 3x4,Screen,2025-12-04,10,Thursday,12,6,6518584
MIP-09343,TV Panasonic 43 Inch,TV,2024-01-16,1,Tuesday,1,2,220537
MIP-09344,Epson 10000 Lumens,Proyektor,2024-07-09,2,Tuesday,7,2,3065571
MIP-09345,TV Panasonic 43 Inch,TV,2024-02-02,8,Friday,2,1,1859407
MIP-09346,Epson 6000 Lumens,Proyektor,2024-03-14,10,Thursday,3,4,7813693
MIP-09347,TV Sony 65 Inch,TV,2024-06-01,9,Saturday,6,3,8705144
MIP-09348,Screen 3x4,Screen,2024-10-20,10,Sunday,10,7,5776593
MIP-09349,TV Samsung 50 Inch,TV,2024-12-05,8,Thursday,12,7,4173697
MIP-09350,Screen 3x4,Screen,2025-03-31,5,Monday,3,9,2624801
MIP-09351,Epson 10000 Lumens,Proyektor,2025-04-22,7,Tuesday,4,4,13431955
MIP-09352,Screen 3x4,Screen,2024-02-07,2,Wednesday,2,6,1045602
MIP-09353,Screen 2x3,Screen,2025-08-29,2,Friday,8,10,690097
MIP-09354,TV Panasonic 43 Inch,TV,2024-05-21,7,Tuesday,5,13,1917125
MIP-09355,TV Samsung 50 Inch,TV,2025-01-26,7,Sunday,1,6,3085670
MIP-09356,TV Samsung 50 Inch,TV,2024-01-26,1,Friday,1,4,445197
MIP-09357,TV Sony 65 Inch,TV,2024-02-06,1,Tuesday,2,5,873584
MIP-09358,TV Samsung 75 Inch,TV,2025-12-18,5,Thursday,12,4,9292734
MIP-09359,Screen 3x4,Screen,2025-11-17,2,Monday,11,9,1206426
MIP-09360,Screen 2x3,Screen,2024-12-21,7,Saturday,12,6,3006401
MIP-09361,TV Panasonic 43 Inch,TV,2025-11-14,1,Friday,11,1,286881
MIP-09362,TV Panasonic 43 Inch,TV,2024-03-25,1,Monday,3,7,285924
MIP-09363,TV Samsung 75 Inch,TV,2024-04-13,5,Saturday,4,6,8067418
MIP-09364,Screen 3x4,Screen,2024-12-08,7,Sunday,12,7,4783407
MIP-09365,Epson 6000 Lumens,Proyektor,2024-04-11,6,Thursday,4,7,5415969
MIP-09366,TV Panasonic 43 Inch,TV,2024-08-29,5,Thursday,8,2,1250092
MIP-09367,TV Sony 65 Inch,TV,2025-12-05,8,Friday,12,1,6333190
MIP-09368,Epson 10000 Lumens,Proyektor,2024-02-16,10,Friday,2,5,19204355
MIP-09369,TV Sony 65 Inch,TV,2025-06-18,5,Wednesday,6,5,4635061
MIP-09370,TV Samsung 75 Inch,TV,2025-10-06,7,Monday,10,6,10737289
MIP-09371,TV Samsung 75 Inch,TV,2025-07-23,6,Wednesday,7,5,9210168
MIP-09372,Screen 3x4,Screen,2025-08-19,1,Tuesday,8,6,522278
MIP-09373,TV Samsung 50 Inch,TV,2024-08-09,2,Friday,8,9,785626
MIP-09374,TV Sony 65 Inch,TV,2024-09-06,9,Friday,9,5,6572646
MIP-09375,Screen 2x3,Screen,2024-02-16,3,Friday,2,17,981948
MIP-09376,TV Sony 65 Inch,TV,2025-10-17,5,Friday,10,4,4405303
MIP-09377,Epson 10000 Lumens,Proyektor,2025-03-05,3,Wednesday,3,3,5404676
MIP-09378,TV Sony 65 Inch,TV,2025-03-06,3,Thursday,3,4,2108053
MIP-09379,TV LG 43 Inch,TV,2024-03-07,10,Thursday,3,4,2461592
MIP-09380,Epson 6000 Lumens,Proyektor,2025-06-20,9,Friday,6,5,7701457
MIP-09381,TV LG 43 Inch,TV,2025-04-07,7,Monday,4,5,1686244
MIP-09382,Epson 6000 Lumens,Proyektor,2025-06-23,1,Monday,6,13,1057116
MIP-09383,Screen 2x3,Screen,2025-09-14,6,Sunday,9,18,2365177
MIP-09384,TV Panasonic 43 Inch,TV,2024-12-13,7,Friday,12,11,1677718
MIP-09385,Epson 6000 Lumens,Proyektor,2024-03-09,10,Saturday,3,10,7517739
MIP-09386,TV Panasonic 43 Inch,TV,2025-05-13,2,Tuesday,5,4,475806
MIP-09387,TV Panasonic 43 Inch,TV,2024-05-04,7,Saturday,5,6,1952804
MIP-09388,TV LG 43 Inch,TV,2025-06-02,4,Monday,6,3,957650
MIP-09389,Epson 6000 Lumens,Proyektor,2024-06-24,4,Monday,6,6,3890223
MIP-09390,Screen 2x3,Screen,2025-06-18,7,Wednesday,6,16,2794876
MIP-09391,Screen 3x4,Screen,2024-08-30,9,Friday,8,6,5541059
MIP-09392,Screen 3x4,Screen,2025-03-06,10,Thursday,3,4,6293242
MIP-09393,TV LG 43 Inch,TV,2024-11-08,4,Friday,11,7,1035038
MIP-09394,TV Panasonic 43 Inch,TV,2025-04-07,10,Monday,4,5,2710344
MIP-09395,Screen 3x4,Screen,2024-01-29,4,Monday,1,8,1998391
MIP-09396,Epson 6000 Lumens,Proyektor,2025-06-10,1,Tuesday,6,8,819539
MIP-09397,Screen 2x3,Screen,2025-02-24,3,Monday,2,11,1130397
MIP-09398,Screen 3x4,Screen,2024-07-10,7,Wednesday,7,1,3523113
MIP-09399,Epson 6000 Lumens,Proyektor,2024-10-30,1,Wednesday,10,11,964215
MIP-09400,TV Sony 65 Inch,TV,2025-10-06,3,Monday,10,3,2433583
MIP-09401,TV Panasonic 43 Inch,TV,2024-09-12,10,Thursday,9,8,2497219
MIP-09402,Screen 2x3,Screen,2025-02-16,3,Sunday,2,19,999315
MIP-09403,TV Samsung 75 Inch,TV,2025-02-19,8,Wednesday,2,1,11129140
MIP-09404,Epson 6000 Lumens,Proyektor,2025-01-31,9,Friday,1,7,7389582
MIP-09405,Screen 3x4,Screen,2024-06-20,6,Thursday,6,8,3509042
MIP-09406,TV Sony 65 Inch,TV,2024-02-07,9,Wednesday,2,3,6416421
MIP-09407,TV Samsung 75 Inch,TV,2024-07-10,3,Wednesday,7,6,5162524
MIP-09408,Screen 3x4,Screen,2025-07-24,9,Thursday,7,8,5115128
MIP-09409,TV Samsung 50 Inch,TV,2025-10-25,7,Saturday,10,9,2902282
MIP-09410,Epson 10000 Lumens,Proyektor,2025-04-14,9,Monday,4,2,15578415
MIP-09411,TV Samsung 75 Inch,TV,2024-06-20,2,Thursday,6,7,3231013
MIP-09412,Screen 2x3,Screen,2025-02-27,7,Thursday,2,12,2679300
MIP-09413,Epson 6000 Lumens,Proyektor,2025-04-16,7,Wednesday,4,7,6128930
MIP-09414,TV Samsung 75 Inch,TV,2024-10-25,10,Friday,10,6,15385931
MIP-09415,TV LG 43 Inch,TV,2025-07-20,1,Sunday,7,2,239593
MIP-09416,TV Panasonic 43 Inch,TV,2024-02-13,7,Tuesday,2,12,1693164
MIP-09417,TV Samsung 50 Inch,TV,2024-03-05,9,Tuesday,3,3,4088737
MIP-09418,TV Samsung 75 Inch,TV,2024-11-09,4,Saturday,11,3,6775267
MIP-09419,Epson 6000 Lumens,Proyektor,2025-08-08,2,Friday,8,9,1611010
MIP-09420,Screen 3x4,Screen,2024-05-19,4,Sunday,5,3,2062244
MIP-09421,TV LG 43 Inch,TV,2024-08-29,4,Thursday,8,6,915134
MIP-09422,TV LG 43 Inch,TV,2024-03-29,7,Friday,3,5,1720312
MIP-09423,TV Samsung 75 Inch,TV,2025-04-22,3,Tuesday,4,5,3973834
MIP-09424,Screen 3x4,Screen,2024-04-26,7,Friday,4,3,4048208
MIP-09425,Epson 6000 Lumens,Proyektor,2025-12-21,4,Sunday,12,7,3849054
MIP-09426,TV Panasonic 43 Inch,TV,2024-01-12,6,Friday,1,10,1710291
MIP-09427,TV Panasonic 43 Inch,TV,2025-03-31,4,Monday,3,7,899987
MIP-09428,Epson 6000 Lumens,Proyektor,2024-04-10,6,Wednesday,4,10,4578492
MIP-09429,TV Sony 65 Inch,TV,2025-08-05,8,Tuesday,8,5,7175093
MIP-09430,TV Samsung 50 Inch,TV,2025-09-08,2,Monday,9,10,961466
MIP-09431,Screen 2x3,Screen,2024-02-14,6,Wednesday,2,2,2023412
MIP-09432,TV LG 43 Inch,TV,2024-08-16,10,Friday,8,6,2529910
MIP-09433,TV Samsung 50 Inch,TV,2024-04-05,10,Friday,4,4,4238940
MIP-09434,Screen 3x4,Screen,2024-08-02,10,Friday,8,1,4791645
MIP-09435,Epson 6000 Lumens,Proyektor,2024-07-06,3,Saturday,7,8,2330941
MIP-09436,Screen 2x3,Screen,2025-05-18,10,Sunday,5,16,3104459
MIP-09437,TV Panasonic 43 Inch,TV,2025-10-14,1,Tuesday,10,7,239041
MIP-09438,TV Sony 65 Inch,TV,2024-08-23,2,Friday,8,5,1507663
MIP-09439,TV Samsung 50 Inch,TV,2024-03-02,1,Saturday,3,3,384322
MIP-09440,Epson 10000 Lumens,Proyektor,2024-04-05,9,Friday,4,3,17100626
MIP-09441,Screen 3x4,Screen,2025-03-14,10,Friday,3,2,4692341
MIP-09442,TV Panasonic 43 Inch,TV,2025-06-15,2,Sunday,6,15,524471
MIP-09443,TV Panasonic 43 Inch,TV,2024-06-19,3,Wednesday,6,11,757216
MIP-09444,Screen 3x4,Screen,2025-12-25,1,Thursday,12,1,619786
MIP-09445,Screen 3x4,Screen,2024-10-07,10,Monday,10,8,4702285
MIP-09446,TV Panasonic 43 Inch,TV,2025-11-23,6,Sunday,11,15,1581399
MIP-09447,TV Samsung 75 Inch,TV,2024-04-16,7,Tuesday,4,3,10664949
MIP-09448,TV Panasonic 43 Inch,TV,2024-12-17,6,Tuesday,12,9,1546801
MIP-09449,Screen 3x4,Screen,2024-12-16,10,Monday,12,3,6162821
MIP-09450,Screen 2x3,Screen,2024-04-22,7,Monday,4,4,2260094
MIP-09451,TV Panasonic 43 Inch,TV,2025-03-10,10,Monday,3,1,2136525
MIP-09452,Epson 10000 Lumens,Proyektor,2025-03-24,8,Monday,3,4,15461733
MIP-09453,Screen 3x4,Screen,2024-06-05,5,Wednesday,6,10,3111333
MIP-09454,TV Sony 65 Inch,TV,2024-03-20,10,Wednesday,3,4,7467855
MIP-09455,Screen 2x3,Screen,2025-10-26,9,Sunday,10,12,3428733
MIP-09456,TV Sony 65 Inch,TV,2024-05-13,7,Monday,5,2,5908287
MIP-09457,TV Sony 65 Inch,TV,2025-11-13,1,Thursday,11,1,844042
MIP-09458,Epson 10000 Lumens,Proyektor,2025-07-15,5,Tuesday,7,4,8878351
MIP-09459,TV Sony 65 Inch,TV,2025-08-11,1,Monday,8,5,809349
MIP-09460,TV Sony 65 Inch,TV,2025-04-25,3,Friday,4,4,2179865
MIP-09461,Epson 10000 Lumens,Proyektor,2024-01-19,1,Friday,1,3,1489685
MIP-09462,TV Samsung 50 Inch,TV,2025-07-05,10,Saturday,7,4,5014050
MIP-09463,TV Sony 65 Inch,TV,2024-06-25,3,Tuesday,6,3,2453153
MIP-09464,Epson 6000 Lumens,Proyektor,2024-05-30,8,Thursday,5,6,7810336
MIP-09465,Epson 6000 Lumens,Proyektor,2025-08-08,10,Friday,8,9,8140421
MIP-09466,TV Samsung 50 Inch,TV,2024-01-28,9,Sunday,1,11,4050751
MIP-09467,Screen 2x3,Screen,2024-02-10,5,Saturday,2,20,1826562
MIP-09468,TV Samsung 50 Inch,TV,2024-04-24,1,Wednesday,4,4,487141
MIP-09469,TV LG 43 Inch,TV,2024-09-30,5,Monday,9,9,1104181
MIP-09470,TV Samsung 50 Inch,TV,2024-09-23,5,Monday,9,11,2224071
MIP-09471,Screen 2x3,Screen,2024-12-05,5,Thursday,12,16,1712105
MIP-09472,Epson 6000 Lumens,Proyektor,2024-10-24,7,Thursday,10,7,6053138
MIP-09473,Epson 10000 Lumens,Proyektor,2024-04-28,5,Sunday,4,2,7697200
MIP-09474,Screen 3x4,Screen,2025-10-08,8,Wednesday,10,9,4139489
MIP-09475,TV Panasonic 43 Inch,TV,2025-10-12,8,Sunday,10,6,2177128
MIP-09476,TV Panasonic 43 Inch,TV,2025-02-17,8,Monday,2,3,2261171
MIP-09477,TV Sony 65 Inch,TV,2025-05-19,10,Monday,5,2,7605710
MIP-09478,TV Panasonic 43 Inch,TV,2025-08-05,4,Tuesday,8,9,1042560
MIP-09479,Screen 3x4,Screen,2025-04-15,9,Tuesday,4,5,4227045
MIP-09480,TV Samsung 50 Inch,TV,2025-02-24,4,Monday,2,11,1781883
MIP-09481,TV LG 43 Inch,TV,2025-04-15,10,Tuesday,4,1,2293284
MIP-09482,Epson 10000 Lumens,Proyektor,2025-03-16,7,Sunday,3,3,10550841
MIP-09483,Screen 2x3,Screen,2024-03-09,9,Saturday,3,2,3287585
MIP-09484,TV Samsung 50 Inch,TV,2025-07-04,7,Friday,7,2,3588120
MIP-09485,Epson 6000 Lumens,Proyektor,2024-05-05,8,Sunday,5,12,6898901
MIP-09486,Epson 10000 Lumens,Proyektor,2025-06-10,4,Tuesday,6,5,7611168
MIP-09487,TV LG 43 Inch,TV,2024-01-13,2,Saturday,1,1,462476
MIP-09488,Screen 2x3,Screen,2025-05-11,8,Sunday,5,7,2989824
MIP-09489,TV Samsung 50 Inch,TV,2025-02-13,9,Thursday,2,12,4560048
MIP-09490,Screen 3x4,Screen,2025-11-11,6,Tuesday,11,1,3036743
MIP-09491,TV Sony 65 Inch,TV,2025-09-19,9,Friday,9,3,6559134
MIP-09492,Screen 3x4,Screen,2024-09-03,9,Tuesday,9,10,5025654
MIP-09493,TV Sony 65 Inch,TV,2024-09-30,5,Monday,9,5,4250492
MIP-09494,Screen 2x3,Screen,2025-06-10,7,Tuesday,6,16,2958599
MIP-09495,TV Samsung 50 Inch,TV,2024-09-16,2,Monday,9,11,867982
MIP-09496,TV LG 43 Inch,TV,2025-11-15,3,Saturday,11,5,678308
MIP-09497,TV LG 43 Inch,TV,2024-08-20,6,Tuesday,8,6,1625915
MIP-09498,TV Samsung 50 Inch,TV,2025-10-20,3,Monday,10,10,1544025
MIP-09499,Epson 6000 Lumens,Proyektor,2025-11-29,3,Saturday,11,8,2364215
MIP-09500,Screen 3x4,Screen,2025-01-15,8,Wednesday,1,3,4843271
MIP-09501,TV Sony 65 Inch,TV,2025-08-12,2,Tuesday,8,2,1769477
MIP-09502,Epson 10000 Lumens,Proyektor,2024-05-15,8,Wednesday,5,1,15560145
MIP-09503,TV Samsung 50 Inch,TV,2024-06-22,2,Saturday,6,5,1039990
MIP-09504,Epson 10000 Lumens,Proyektor,2024-01-14,8,Sunday,1,3,12764972
MIP-09505,Screen 2x3,Screen,2025-05-15,7,Thursday,5,10,2221158
MIP-09506,TV Samsung 50 Inch,TV,2024-12-14,1,Saturday,12,11,507665
MIP-09507,TV Samsung 50 Inch,TV,2024-06-11,1,Tuesday,6,7,489433
MIP-09508,Screen 2x3,Screen,2025-10-22,7,Wednesday,10,3,2513544
MIP-09509,TV Samsung 50 Inch,TV,2025-08-28,7,Thursday,8,4,3247175
MIP-09510,TV Samsung 75 Inch,TV,2024-12-18,2,Wednesday,12,6,3301134
MIP-09511,TV Samsung 75 Inch,TV,2025-12-05,1,Friday,12,7,1449319
MIP-09512,Epson 6000 Lumens,Proyektor,2025-06-06,8,Friday,6,4,6711210
MIP-09513,TV Samsung 50 Inch,TV,2024-03-19,8,Tuesday,3,1,4127943
MIP-09514,Screen 3x4,Screen,2025-03-14,10,Friday,3,5,5903490
MIP-09515,TV Panasonic 43 Inch,TV,2024-08-05,3,Monday,8,4,799561
MIP-09516,Screen 2x3,Screen,2025-08-29,1,Friday,8,5,373991
MIP-09517,TV Sony 65 Inch,TV,2025-12-25,1,Thursday,12,5,955387
MIP-09518,Epson 6000 Lumens,Proyektor,2024-01-28,1,Sunday,1,3,832054
MIP-09519,TV Samsung 75 Inch,TV,2024-07-11,4,Thursday,7,1,6881521
MIP-09520,TV Sony 65 Inch,TV,2024-10-09,9,Wednesday,10,3,7670220
MIP-09521,Epson 6000 Lumens,Proyektor,2024-12-23,5,Monday,12,10,4707153
MIP-09522,TV Panasonic 43 Inch,TV,2025-03-06,9,Thursday,3,11,2002761
MIP-09523,Screen 3x4,Screen,2024-10-07,6,Monday,10,2,3362614
MIP-09524,TV LG 43 Inch,TV,2024-01-03,2,Wednesday,1,9,542523
MIP-09525,Screen 2x3,Screen,2025-08-28,6,Thursday,8,14,1830978
MIP-09526,TV Samsung 75 Inch,TV,2025-11-09,4,Sunday,11,6,5578536
MIP-09527,Screen 3x4,Screen,2025-11-14,7,Friday,11,5,3761590
MIP-09528,TV Sony 65 Inch,TV,2025-06-25,4,Wednesday,6,3,3493935
MIP-09529,Screen 3x4,Screen,2024-03-03,2,Sunday,3,3,1189884
MIP-09530,Screen 3x4,Screen,2024-11-16,6,Saturday,11,8,2880587
MIP-09531,Epson 10000 Lumens,Proyektor,2024-12-30,5,Monday,12,1,9207501
MIP-09532,Epson 6000 Lumens,Proyektor,2024-07-18,8,Thursday,7,10,5827291
MIP-09533,TV LG 43 Inch,TV,2024-09-18,8,Wednesday,9,9,2078889
MIP-09534,TV Sony 65 Inch,TV,2024-12-22,6,Sunday,12,5,5116568
MIP-09535,TV LG 43 Inch,TV,2024-09-15,1,Sunday,9,8,265917
MIP-09536,Epson 6000 Lumens,Proyektor,2024-03-05,10,Tuesday,3,1,8348198
MIP-09537,TV Panasonic 43 Inch,TV,2024-06-25,4,Tuesday,6,3,1054367
MIP-09538,Epson 10000 Lumens,Proyektor,2024-08-28,4,Wednesday,8,1,6672715
MIP-09539,TV LG 43 Inch,TV,2024-03-13,3,Wednesday,3,5,744524
MIP-09540,TV Sony 65 Inch,TV,2025-10-24,3,Friday,10,4,2683605
MIP-09541,TV Sony 65 Inch,TV,2024-01-07,10,Sunday,1,1,8194689
MIP-09542,TV LG 43 Inch,TV,2024-09-08,7,Sunday,9,5,1796330
MIP-09543,Epson 6000 Lumens,Proyektor,2024-02-19,5,Monday,2,8,4668595
MIP-09544,Epson 6000 Lumens,Proyektor,2024-12-05,2,Thursday,12,1,1887606
MIP-09545,TV LG 43 Inch,TV,2025-07-15,10,Tuesday,7,6,2276199
MIP-09546,TV LG 43 Inch,TV,2025-01-22,9,Wednesday,1,6,2061892
MIP-09547,TV Sony 65 Inch,TV,2025-06-27,5,Friday,6,1,4474220
MIP-09548,Screen 3x4,Screen,2025-05-04,8,Sunday,5,5,3980460
MIP-09549,Screen 2x3,Screen,2024-04-14,9,Sunday,4,3,3597947
MIP-09550,Screen 2x3,Screen,2024-07-18,3,Thursday,7,13,1189570
MIP-09551,TV Samsung 75 Inch,TV,2024-03-09,7,Saturday,3,7,9025567
MIP-09552,TV LG 43 Inch,TV,2024-04-03,3,Wednesday,4,5,693586
MIP-09553,Epson 10000 Lumens,Proyektor,2025-01-11,4,Saturday,1,4,7227526
MIP-09554,TV Samsung 50 Inch,TV,2025-01-14,2,Tuesday,1,3,840001
MIP-09555,Epson 10000 Lumens,Proyektor,2025-06-24,8,Tuesday,6,3,13732210
MIP-09556,TV Sony 65 Inch,TV,2024-11-06,9,Wednesday,11,2,6781492
MIP-09557,TV Samsung 75 Inch,TV,2025-06-01,3,Sunday,6,5,5450294
MIP-09558,Screen 3x4,Screen,2024-04-26,2,Friday,4,3,981224
MIP-09559,TV Samsung 75 Inch,TV,2024-07-25,3,Thursday,7,3,4805694
MIP-09560,Epson 6000 Lumens,Proyektor,2025-08-25,4,Monday,8,15,3783073
MIP-09561,TV Samsung 50 Inch,TV,2025-04-24,5,Thursday,4,10,2545001
MIP-09562,Screen 3x4,Screen,2024-01-25,10,Thursday,1,4,5833896
MIP-09563,Epson 6000 Lumens,Proyektor,2024-07-20,4,Saturday,7,11,3709776
MIP-09564,TV Samsung 75 Inch,TV,2024-05-26,6,Sunday,5,2,9492363
MIP-09565,TV LG 43 Inch,TV,2025-11-26,1,Wednesday,11,1,238674
MIP-09566,TV Samsung 75 Inch,TV,2025-04-18,4,Friday,4,2,6754467
MIP-09567,TV Panasonic 43 Inch,TV,2025-05-17,5,Saturday,5,3,1181369
MIP-09568,TV Samsung 50 Inch,TV,2024-06-28,7,Friday,6,6,3519408
MIP-09569,Epson 6000 Lumens,Proyektor,2025-09-10,10,Wednesday,9,10,9475717
MIP-09570,Epson 10000 Lumens,Proyektor,2025-05-26,1,Monday,5,3,1531058
MIP-09571,Epson 10000 Lumens,Proyektor,2025-11-12,8,Wednesday,11,4,14961489
MIP-09572,TV Panasonic 43 Inch,TV,2024-05-04,2,Saturday,5,2,436798
MIP-09573,TV Panasonic 43 Inch,TV,2024-08-30,10,Friday,8,3,2139085
MIP-09574,TV Samsung 75 Inch,TV,2025-06-09,6,Monday,6,6,9395192
MIP-09575,Screen 3x4,Screen,2025-07-20,7,Sunday,7,2,3718602
MIP-09576,Epson 6000 Lumens,Proyektor,2025-11-02,1,Sunday,11,6,807083
MIP-09577,Screen 2x3,Screen,2025-10-21,2,Tuesday,10,8,606787
MIP-09578,TV LG 43 Inch,TV,2025-02-13,5,Thursday,2,9,1412610
MIP-09579,TV Panasonic 43 Inch,TV,2025-06-21,2,Saturday,6,7,500652
MIP-09580,Epson 10000 Lumens,Proyektor,2024-04-04,5,Thursday,4,1,8446229
MIP-09581,Epson 6000 Lumens,Proyektor,2024-04-26,6,Friday,4,15,5065514
MIP-09582,TV Sony 65 Inch,TV,2025-02-14,4,Friday,2,4,3627638
MIP-09583,TV Panasonic 43 Inch,TV,2024-06-02,1,Sunday,6,14,299831
MIP-09584,Epson 10000 Lumens,Proyektor,2025-07-23,8,Wednesday,7,3,12739490
MIP-09585,TV Samsung 50 Inch,TV,2024-05-20,5,Monday,5,6,2026523
MIP-09586,Epson 6000 Lumens,Proyektor,2024-09-23,10,Monday,9,15,7418473
MIP-09587,TV Sony 65 Inch,TV,2024-06-07,9,Friday,6,3,7253116
MIP-09588,Screen 2x3,Screen,2025-03-11,10,Tuesday,3,17,3050737
